elevation_deg,link_margin_db,hybrid_mcs
24.629917759502113,9.433385196710379,64-QAM
24.648810846854857,9.436785952433874,64-QAM
24.6677039342076,9.440186708157368,64-QAM
24.686597021560345,9.443587463880862,64-QAM
24.705490108913093,9.446988219604357,64-QAM
24.724383196265837,9.45038897532785,64-QAM
24.74327628361858,9.453789731051344,64-QAM
24.76216937097133,9.457190486774838,64-QAM
24.781062458324072,9.460591242498332,64-QAM
24.799955545676816,9.463991998221827,64-QAM
24.818848633029564,9.467392753945322,64-QAM
24.837741720382308,9.470793509668816,64-QAM
24.856634807735052,9.47419426539231,64-QAM
24.8755278950878,9.477595021115803,64-QAM
24.894420982440543,9.480995776839297,64-QAM
24.913314069793287,9.48439653256279,64-QAM
24.93220715714603,9.487797288286284,64-QAM
24.95110024449878,9.49119804400978,64-QAM
24.969993331851523,9.494598799733275,64-QAM
24.988886419204267,9.497999555456769,64-QAM
25.007779506557014,9.501400311180262,64-QAM
25.02667259390976,9.504801066903756,64-QAM
25.045565681262502,9.50820182262725,64-QAM
25.06445876861525,9.511602578350745,64-QAM
25.083351855967994,9.515003334074239,64-QAM
25.102244943320738,9.518404089797732,64-QAM
25.12113803067348,9.521804845521228,64-QAM
25.14003111802623,9.525205601244721,64-QAM
25.158924205378973,9.528606356968215,64-QAM
25.177817292731717,9.532007112691709,64-QAM
25.196710380084465,9.535407868415202,64-QAM
25.21560346743721,9.538808624138698,64-QAM
25.234496554789953,9.542209379862191,64-QAM
25.2533896421427,9.545610135585687,64-QAM
25.272282729495444,9.54901089130918,64-QAM
25.291175816848188,9.552411647032674,64-QAM
25.310068904200932,9.555812402756168,64-QAM
25.32896199155368,9.559213158479661,64-QAM
25.347855078906424,9.562613914203155,64-QAM
25.366748166259168,9.56601466992665,64-QAM
25.385641253611915,9.569415425650146,64-QAM
25.40453434096466,9.57281618137364,64-QAM
25.423427428317403,9.576216937097133,64-QAM
25.44232051567015,9.579617692820626,64-QAM
25.461213603022895,9.58301844854412,64-QAM
25.48010669037564,9.586419204267614,64-QAM
25.498999777728386,9.58981995999111,64-QAM
25.51789286508113,9.593220715714605,64-QAM
25.536785952433874,9.596621471438098,64-QAM
25.555679039786618,9.600022227161592,64-QAM
25.574572127139366,9.603422982885085,64-QAM
25.59346521449211,9.606823738608579,64-QAM
25.612358301844854,9.610224494332073,64-QAM
25.6312513891976,9.613625250055568,64-QAM
25.650144476550345,9.617026005779062,64-QAM
25.66903756390309,9.620426761502557,64-QAM
25.687930651255837,9.62382751722605,64-QAM
25.70682373860858,9.627228272949544,64-QAM
25.725716825961324,9.630629028673038,64-QAM
25.74460991331407,9.634029784396532,64-QAM
25.763503000666816,9.637430540120027,64-QAM
25.78239608801956,9.64083129584352,64-QAM
25.801289175372304,9.644232051567014,64-QAM
25.82018226272505,9.64763280729051,64-QAM
25.839075350077795,9.651033563014003,64-QAM
25.85796843743054,9.654434318737497,64-QAM
25.876861524783287,9.65783507446099,64-QAM
25.89575461213603,9.661235830184484,64-QAM
25.914647699488775,9.66463658590798,64-QAM
25.933540786841522,9.668037341631475,64-QAM
25.952433874194266,9.671438097354969,64-QAM
25.97132696154701,9.674838853078462,64-QAM
25.990220048899754,9.678239608801956,64-QAM
26.009113136252502,9.68164036452545,64-QAM
26.028006223605246,9.685041120248943,64-QAM
26.04689931095799,9.688441875972437,64-QAM
26.065792398310737,9.691842631695932,64-QAM
26.08468548566348,9.695243387419428,64-QAM
26.103578573016225,9.698644143142921,64-QAM
26.122471660368973,9.702044898866415,64-QAM
26.141364747721717,9.705445654589909,64-QAM
26.16025783507446,9.708846410313402,64-QAM
26.179150922427205,9.712247166036896,64-QAM
26.198044009779952,9.715647921760391,64-QAM
26.216937097132696,9.719048677483885,64-QAM
26.23583018448544,9.72244943320738,64-QAM
26.254723271838188,9.725850188930874,64-QAM
26.27361635919093,9.729250944654368,64-QAM
26.292509446543676,9.732651700377861,64-QAM
26.311402533896423,9.736052456101355,64-QAM
26.330295621249167,9.73945321182485,64-QAM
26.34918870860191,9.742853967548344,64-QAM
26.368081795954655,9.746254723271838,64-QAM
26.386974883307403,9.749655478995333,64-QAM
26.405867970660147,9.753056234718827,64-QAM
26.42476105801289,9.75645699044232,64-QAM
26.443654145365638,9.759857746165814,64-QAM
26.462547232718382,9.763258501889307,64-QAM
26.481440320071126,9.766659257612803,64-QAM
26.500333407423874,9.770060013336298,64-QAM
26.519226494776618,9.773460769059792,64-QAM
26.53811958212936,9.776861524783286,64-QAM
26.55701266948211,9.78026228050678,64-QAM
26.575905756834853,9.783663036230273,64-QAM
26.594798844187597,9.787063791953766,64-QAM
26.61369193154034,9.79046454767726,64-QAM
26.63258501889309,9.793865303400755,64-QAM
26.651478106245833,9.79726605912425,64-QAM
26.670371193598577,9.800666814847744,64-QAM
26.689264280951324,9.804067570571238,64-QAM
26.708157368304068,9.807468326294732,64-QAM
26.727050455656812,9.810869082018225,64-QAM
26.74594354300956,9.81426983774172,64-QAM
26.764836630362304,9.817670593465214,64-QAM
26.783729717715048,9.821071349188708,64-QAM
26.80262280506779,9.824472104912203,64-QAM
26.82151589242054,9.827872860635697,64-QAM
26.840408979773283,9.83127361635919,64-QAM
26.859302067126027,9.834674372082684,64-QAM
26.878195154478774,9.838075127806178,64-QAM
26.89708824183152,9.841475883529673,64-QAM
26.915981329184262,9.844876639253167,64-QAM
26.93487441653701,9.848277394976662,64-QAM
26.953767503889754,9.851678150700156,64-QAM
26.972660591242498,9.85507890642365,64-QAM
26.991553678595245,9.858479662147143,64-QAM
27.01044676594799,9.861880417870637,64-QAM
27.029339853300733,9.86528117359413,64-QAM
27.048232940653477,9.868681929317626,64-QAM
27.067126028006225,9.872082685041121,64-QAM
27.08601911535897,9.875483440764615,64-QAM
27.104912202711713,9.878884196488109,64-QAM
27.12380529006446,9.882284952211602,64-QAM
27.142698377417204,9.885685707935096,64-QAM
27.16159146476995,9.88908646365859,64-QAM
27.180484552122696,9.892487219382085,64-QAM
27.19937763947544,9.895887975105579,64-QAM
27.218270726828184,9.899288730829074,64-QAM
27.237163814180928,9.902689486552568,64-QAM
27.256056901533675,9.906090242276061,64-QAM
27.27494998888642,9.909490997999555,64-QAM
27.293843076239163,9.912891753723049,64-QAM
27.31273616359191,9.916292509446544,64-QAM
27.331629250944655,9.919693265170038,64-QAM
27.3505223382974,9.923094020893531,64-QAM
27.369415425650146,9.926494776617027,64-QAM
27.38830851300289,9.92989553234052,64-QAM
27.407201600355634,9.933296288064014,64-QAM
27.42609468770838,9.936697043787508,64-QAM
27.444987775061126,9.940097799511001,64-QAM
27.46388086241387,9.943498555234497,64-QAM
27.482773949766614,9.94689931095799,64-QAM
27.50166703711936,9.950300066681486,64-QAM
27.520560124472105,9.95370082240498,64-QAM
27.53945321182485,9.957101578128473,64-QAM
27.558346299177597,9.960502333851966,64-QAM
27.57723938653034,9.96390308957546,64-QAM
27.596132473883085,9.967303845298954,64-QAM
27.615025561235832,9.970704601022451,64-QAM
27.633918648588576,9.974105356745945,64-QAM
27.65281173594132,9.977506112469438,64-QAM
27.671704823294064,9.980906868192932,64-QAM
27.69059791064681,9.984307623916425,64-QAM
27.709490997999556,9.987708379639919,64-QAM
27.7283840853523,9.991109135363413,64-QAM
27.747277172705047,9.994509891086908,64-QAM
27.76617026005779,9.997910646810404,64-QAM
27.785063347410535,10.001311402533897,64-QAM
27.803956434763283,10.00471215825739,64-QAM
27.822849522116027,10.008112913980884,64-QAM
27.84174260946877,10.011513669704378,64-QAM
27.860635696821515,10.014914425427872,64-QAM
27.879528784174262,10.018315181151367,64-QAM
27.898421871527006,10.02171593687486,64-QAM
27.91731495887975,10.025116692598356,64-QAM
27.936208046232498,10.02851744832185,64-QAM
27.95510113358524,10.031918204045343,64-QAM
27.973994220937985,10.035318959768837,64-QAM
27.992887308290733,10.03871971549233,64-QAM
28.011780395643477,10.042120471215826,64-QAM
28.03067348299622,10.04552122693932,64-QAM
28.04956657034897,10.048921982662815,64-QAM
28.068459657701712,10.052322738386309,64-QAM
28.087352745054456,10.055723494109802,64-QAM
28.1062458324072,10.059124249833296,64-QAM
28.125138919759948,10.06252500555679,64-QAM
28.144032007112692,10.065925761280283,64-QAM
28.162925094465436,10.069326517003779,64-QAM
28.181818181818183,10.072727272727274,64-QAM
28.200711269170927,10.076128028450768,64-QAM
28.21960435652367,10.079528784174261,64-QAM
28.23849744387642,10.082929539897755,64-QAM
28.257390531229163,10.086330295621249,64-QAM
28.276283618581907,10.089731051344742,64-QAM
28.29517670593465,10.093131807068236,64-QAM
28.3140697932874,10.096532562791731,64-QAM
28.332962880640142,10.099933318515227,64-QAM
28.351855967992886,10.10333407423872,64-QAM
28.370749055345634,10.106734829962214,64-QAM
28.389642142698378,10.110135585685708,64-QAM
28.408535230051122,10.113536341409201,64-QAM
28.42742831740387,10.116937097132697,64-QAM
28.446321404756613,10.12033785285619,64-QAM
28.465214492109357,10.123738608579684,64-QAM
28.484107579462105,10.12713936430318,64-QAM
28.50300066681485,10.130540120026673,64-QAM
28.521893754167593,10.133940875750167,64-QAM
28.540786841520337,10.13734163147366,64-QAM
28.559679928873084,10.140742387197154,64-QAM
28.57857301622583,10.14414314292065,64-QAM
28.597466103578572,10.147543898644143,64-QAM
28.61635919093132,10.150944654367638,64-QAM
28.635252278284064,10.154345410091132,64-QAM
28.654145365636808,10.157746165814626,64-QAM
28.673038452989555,10.16114692153812,64-QAM
28.6919315403423,10.164547677261613,64-QAM
28.710824627695043,10.167948432985106,64-QAM
28.729717715047787,10.171349188708602,64-QAM
28.748610802400535,10.174749944432097,64-QAM
28.76750388975328,10.17815070015559,64-QAM
28.786396977106023,10.181551455879085,64-QAM
28.80529006445877,10.184952211602578,64-QAM
28.824183151811514,10.188352967326072,64-QAM
28.843076239164258,10.191753723049565,64-QAM
28.861969326517006,10.19515447877306,64-QAM
28.88086241386975,10.198555234496554,64-QAM
28.899755501222494,10.20195599022005,64-QAM
28.918648588575238,10.205356745943543,64-QAM
28.937541675927985,10.208757501667037,64-QAM
28.95643476328073,10.21215825739053,64-QAM
28.975327850633473,10.215559013114024,64-QAM
28.99422093798622,10.21895976883752,64-QAM
29.013114025338965,10.222360524561013,64-QAM
29.03200711269171,10.225761280284507,64-QAM
29.050900200044456,10.229162036008002,64-QAM
29.0697932873972,10.232562791731496,64-QAM
29.088686374749944,10.23596354745499,64-QAM
29.10757946210269,10.239364303178483,64-QAM
29.126472549455436,10.242765058901977,64-QAM
29.14536563680818,10.246165814625472,64-QAM
29.164258724160923,10.249566570348966,64-QAM
29.18315181151367,10.252967326072461,64-QAM
29.202044898866415,10.256368081795955,64-QAM
29.22093798621916,10.259768837519449,64-QAM
29.239831073571906,10.263169593242942,64-QAM
29.25872416092465,10.266570348966436,64-QAM
29.277617248277394,10.26997110468993,64-QAM
29.296510335630142,10.273371860413425,64-QAM
29.315403422982886,10.27677261613692,64-QAM
29.33429651033563,10.280173371860414,64-QAM
29.353189597688374,10.283574127583908,64-QAM
29.37208268504112,10.286974883307401,64-QAM
29.390975772393865,10.290375639030895,64-QAM
29.40986885974661,10.293776394754389,64-QAM
29.428761947099357,10.297177150477884,64-QAM
29.4476550344521,10.300577906201378,64-QAM
29.466548121804845,10.303978661924873,64-QAM
29.485441209157592,10.307379417648367,64-QAM
29.504334296510336,10.31078017337186,64-QAM
29.52322738386308,10.314180929095354,64-QAM
29.542120471215828,10.317581684818848,64-QAM
29.561013558568572,10.320982440542343,64-QAM
29.579906645921316,10.324383196265837,64-QAM
29.59879973327406,10.32778395198933,64-QAM
29.617692820626807,10.331184707712826,64-QAM
29.63658590797955,10.33458546343632,64-QAM
29.655478995332295,10.337986219159813,64-QAM
29.674372082685043,10.341386974883306,64-QAM
29.693265170037787,10.3447877306068,64-QAM
29.71215825739053,10.348188486330296,64-QAM
29.73105134474328,10.351589242053791,64-QAM
29.749944432096022,10.354989997777285,64-QAM
29.768837519448766,10.358390753500778,64-QAM
29.78773060680151,10.361791509224272,64-QAM
29.806623694154258,10.365192264947765,64-QAM
29.825516781507,10.368593020671259,64-QAM
29.844409868859746,10.371993776394753,64-QAM
29.863302956212493,10.375394532118248,64-QAM
29.882196043565237,10.378795287841744,64-QAM
29.90108913091798,10.382196043565237,64-QAM
29.91998221827073,10.38559679928873,64-QAM
29.938875305623473,10.388997555012224,64-QAM
29.957768392976217,10.392398310735718,64-QAM
29.976661480328964,10.395799066459213,64-QAM
29.995554567681708,10.399199822182707,64-QAM
30.014447655034452,10.4026005779062,64-QAM
30.033340742387196,10.406001333629696,64-QAM
30.052233829739944,10.40940208935319,64-QAM
30.071126917092688,10.412802845076683,64-QAM
30.09002000444543,10.416203600800177,64-QAM
30.10891309179818,10.419604356523672,64-QAM
30.127806179150923,10.423005112247166,64-QAM
30.146699266503667,10.42640586797066,64-QAM
30.165592353856415,10.429806623694155,64-QAM
30.18448544120916,10.433207379417649,64-QAM
30.203378528561903,10.436608135141142,64-QAM
30.222271615914647,10.440008890864636,64-QAM
30.241164703267394,10.44340964658813,64-QAM
30.260057790620138,10.446810402311625,64-QAM
30.278950877972882,10.450211158035119,64-QAM
30.29784396532563,10.453611913758614,64-QAM
30.316737052678373,10.457012669482108,64-QAM
30.335630140031117,10.460413425205601,64-QAM
30.354523227383865,10.463814180929095,64-QAM
30.37341631473661,10.467214936652589,64-QAM
30.392309402089353,10.470615692376082,64-QAM
30.411202489442097,10.474016448099578,64-QAM
30.430095576794844,10.477417203823073,64-QAM
30.44898866414759,10.480817959546567,64-QAM
30.467881751500332,10.48421871527006,64-QAM
30.48677483885308,10.487619470993554,64-QAM
30.505667926205824,10.491020226717048,64-QAM
30.524561013558568,10.494420982440541,64-QAM
30.543454100911315,10.497821738164037,64-QAM
30.56234718826406,10.50122249388753,64-QAM
30.581240275616803,10.504623249611026,64-QAM
30.60013336296955,10.50802400533452,64-QAM
30.619026450322295,10.511424761058013,64-QAM
30.63791953767504,10.514825516781507,64-QAM
30.656812625027783,10.518226272505,64-QAM
30.67570571238053,10.521627028228496,64-QAM
30.694598799733274,10.52502778395199,64-QAM
30.71349188708602,10.528428539675483,64-QAM
30.732384974438766,10.531829295398978,64-QAM
30.75127806179151,10.535230051122472,64-QAM
30.770171149144254,10.538630806845966,64-QAM
30.789064236497,10.54203156256946,64-QAM
30.807957323849745,10.545432318292953,64-QAM
30.82685041120249,10.548833074016448,64-QAM
30.845743498555233,10.552233829739942,64-QAM
30.86463658590798,10.555634585463437,64-QAM
30.883529673260725,10.55903534118693,64-QAM
30.90242276061347,10.562436096910425,64-QAM
30.921315847966216,10.565836852633918,64-QAM
30.94020893531896,10.569237608357412,64-QAM
30.959102022671704,10.572638364080905,64-QAM
30.97799511002445,10.5760391198044,64-QAM
30.996888197377196,10.579439875527896,64-QAM
31.01578128472994,10.58284063125139,64-QAM
31.034674372082687,10.586241386974883,64-QAM
31.05356745943543,10.589642142698377,64-QAM
31.072460546788175,10.59304289842187,64-QAM
31.09135363414092,10.596443654145364,64-QAM
31.110246721493667,10.59984440986886,64-QAM
31.12913980884641,10.603245165592353,64-QAM
31.148032896199155,10.606645921315849,64-QAM
31.166925983551902,10.610046677039342,64-QAM
31.185819070904646,10.613447432762836,64-QAM
31.20471215825739,10.61684818848633,64-QAM
31.223605245610138,10.620248944209823,64-QAM
31.24249833296288,10.623649699933319,64-QAM
31.261391420315626,10.627050455656812,64-QAM
31.28028450766837,10.630451211380306,64-QAM
31.299177595021117,10.633851967103801,64-QAM
31.31807068237386,10.637252722827295,64-QAM
31.336963769726605,10.640653478550789,64-QAM
31.355856857079353,10.644054234274282,64-QAM
31.374749944432097,10.647454989997776,64-QAM
31.39364303178484,10.650855745721271,64-QAM
31.412536119137588,10.654256501444767,64-QAM
31.431429206490332,10.65765725716826,64-QAM
31.450322293843076,10.661058012891754,64-QAM
31.46921538119582,10.664458768615248,64-QAM
31.488108468548567,10.667859524338741,64-QAM
31.50700155590131,10.671260280062235,64-QAM
31.525894643254055,10.674661035785729,64-QAM
31.544787730606803,10.678061791509224,64-QAM
31.563680817959547,10.68146254723272,64-QAM
31.58257390531229,10.684863302956213,64-QAM
31.60146699266504,10.688264058679707,64-QAM
31.620360080017782,10.6916648144032,64-QAM
31.639253167370526,10.695065570126694,64-QAM
31.658146254723274,10.69846632585019,64-QAM
31.677039342076018,10.701867081573683,64-QAM
31.695932429428762,10.705267837297177,64-QAM
31.714825516781506,10.708668593020672,64-QAM
31.733718604134253,10.712069348744166,64-QAM
31.752611691486997,10.71547010446766,64-QAM
31.77150477883974,10.718870860191153,64-QAM
31.79039786619249,10.722271615914647,64-QAM
31.809290953545233,10.725672371638142,64-QAM
31.828184040897977,10.729073127361636,64-QAM
31.847077128250724,10.732473883085131,64-QAM
31.86597021560347,10.735874638808625,64-QAM
31.884863302956212,10.739275394532118,64-QAM
31.903756390308956,10.742676150255612,64-QAM
31.922649477661704,10.746076905979105,64-QAM
31.941542565014448,10.749477661702599,64-QAM
31.96043565236719,10.752878417426095,64-QAM
31.97932873971994,10.75627917314959,64-QAM
31.998221827072683,10.759679928873084,64-QAM
32.01711491442543,10.763080684596577,64-QAM
32.03600800177817,10.76648144032007,64-QAM
32.05490108913092,10.769882196043566,64-QAM
32.07379417648366,10.773282951767058,64-QAM
32.09268726383641,10.776683707490553,64-QAM
32.111580351189154,10.780084463214047,64-QAM
32.1304734385419,10.783485218937543,64-QAM
32.14936652589464,10.786885974661036,64-QAM
32.168259613247386,10.79028673038453,64-QAM
32.18715270060014,10.793687486108023,64-QAM
32.206045787952874,10.797088241831517,64-QAM
32.224938875305625,10.800488997555012,64-QAM
32.24383196265837,10.803889753278506,64-QAM
32.26272505001111,10.807290509002,64-QAM
32.281618137363864,10.810691264725495,64-QAM
32.3005112247166,10.814092020448989,64-QAM
32.31940431206935,10.817492776172482,64-QAM
32.33829739942209,10.820893531895976,64-QAM
32.35719048677484,10.824294287619471,64-QAM
32.376083574127584,10.827695043342965,64-QAM
32.39497666148033,10.831095799066459,64-QAM
32.41386974883308,10.834496554789954,64-QAM
32.432762836185816,10.837897310513448,64-QAM
32.45165592353857,10.841298066236941,64-QAM
32.47054901089131,10.844698821960435,64-QAM
32.489442098244055,10.848099577683929,64-QAM
32.5083351855968,10.851500333407424,64-QAM
32.52722827294954,10.854901089130918,64-QAM
32.546121360302294,10.858301844854413,64-QAM
32.56501444765503,10.861702600577905,64-QAM
32.58390753500778,10.8651033563014,64-QAM
32.602800622360526,10.868504112024894,64-QAM
32.62169370971327,10.871904867748388,64-QAM
32.640586797066014,10.875305623471881,64-QAM
32.65947988441876,10.878706379195377,64-QAM
32.67837297177151,10.882107134918872,64-QAM
32.697266059124246,10.885507890642364,64-QAM
32.716159146477,10.88890864636586,64-QAM
32.73505223382974,10.892309402089353,64-QAM
32.753945321182485,10.895710157812847,64-QAM
32.77283840853523,10.89911091353634,64-QAM
32.79173149588797,10.902511669259834,64-QAM
32.810624583240724,10.905912424983331,64-QAM
32.82951767059346,10.909313180706823,64-QAM
32.84841075794621,10.912713936430318,64-QAM
32.867303845298956,10.916114692153812,64-QAM
32.8861969326517,10.919515447877306,64-QAM
32.90509002000445,10.922916203600801,64-QAM
32.92398310735719,10.926316959324293,64-QAM
32.94287619470994,10.92971771504779,64-QAM
32.961769282062676,10.933118470771282,64-QAM
32.98066236941543,10.936519226494777,64-QAM
32.99955545676817,10.939919982218271,64-QAM
33.018448544120915,10.943320737941765,64-QAM
33.037341631473666,10.94672149366526,64-QAM
33.0562347188264,10.950122249388752,64-QAM
33.075127806179154,10.953523005112247,64-QAM
33.0940208935319,10.956923760835743,64-QAM
33.11291398088464,10.960324516559236,64-QAM
33.131807068237386,10.96372527228273,64-QAM
33.15070015559013,10.967126028006223,64-QAM
33.16959324294288,10.970526783729717,64-QAM
33.18848633029562,10.97392753945321,64-QAM
33.20737941764837,10.977328295176706,64-QAM
33.22627250500111,10.9807290509002,64-QAM
33.24516559235386,10.984129806623695,64-QAM
33.2640586797066,10.987530562347189,64-QAM
33.282951767059345,10.990931318070682,64-QAM
33.301844854412096,10.994332073794176,64-QAM
33.32073794176483,10.99773282951767,64-QAM
33.339631029117584,11.001133585241165,64-QAM
33.35852411647033,11.004534340964659,64-QAM
33.37741720382307,11.007935096688152,64-QAM
33.396310291175816,11.011335852411648,64-QAM
33.41520337852856,11.014736608135141,64-QAM
33.43409646588131,11.018137363858635,64-QAM
33.45298955323405,11.021538119582129,64-QAM
33.4718826405868,11.024938875305622,64-QAM
33.49077572793954,11.028339631029118,64-QAM
33.50966881529229,11.031740386752611,64-QAM
33.52856190264504,11.035141142476107,64-QAM
33.547454989997775,11.0385418981996,64-QAM
33.566348077350526,11.041942653923094,64-QAM
33.58524116470327,11.045343409646588,64-QAM
33.604134252056014,11.048744165370081,64-QAM
33.62302733940876,11.052144921093575,64-QAM
33.6419204267615,11.05554567681707,64-QAM
33.66081351411425,11.058946432540566,64-QAM
33.67970660146699,11.062347188264058,64-QAM
33.69859968881974,11.065747943987553,64-QAM
33.717492776172485,11.069148699711047,64-QAM
33.73638586352523,11.07254945543454,64-QAM
33.75527895087797,11.075950211158034,64-QAM
33.77417203823072,11.079350966881528,64-QAM
33.79306512558347,11.082751722605025,64-QAM
33.811958212936204,11.086152478328517,64-QAM
33.830851300288955,11.089553234052012,64-QAM
33.8497443876417,11.092953989775506,64-QAM
33.86863747499444,11.096354745499,64-QAM
33.88753056234719,11.099755501222493,64-QAM
33.90642364969993,11.103156256945987,64-QAM
33.92531673705268,11.106557012669484,64-QAM
33.94420982440542,11.109957768392976,64-QAM
33.96310291175817,11.113358524116471,64-QAM
33.981995999110914,11.116759279839965,64-QAM
34.00088908646366,11.120160035563458,64-QAM
34.0197821738164,11.123560791286952,64-QAM
34.038675261169146,11.126961547010445,64-QAM
34.0575683485219,11.130362302733941,64-QAM
34.076461435874634,11.133763058457433,64-QAM
34.095354523227385,11.13716381418093,64-QAM
34.11424761058013,11.140564569904424,64-QAM
34.13314069793287,11.143965325627917,64-QAM
34.152033785285624,11.147366081351413,64-QAM
34.17092687263836,11.150766837074904,64-QAM
34.18981995999111,11.1541675927984,64-QAM
34.208713047343856,11.157568348521893,64-QAM
34.2276061346966,11.160969104245389,64-QAM
34.246499222049344,11.164369859968883,64-QAM
34.26539230940209,11.167770615692376,64-QAM
34.28428539675484,11.17117137141587,64-QAM
34.303178484107576,11.174572127139363,64-QAM
34.32207157146033,11.177972882862859,64-QAM
34.34096465881307,11.181373638586352,64-QAM
34.359857746165815,11.184774394309846,64-QAM
34.37875083351856,11.188175150033342,64-QAM
34.3976439208713,11.191575905756835,64-QAM
34.416537008224054,11.194976661480329,64-QAM
34.43543009557679,11.198377417203822,64-QAM
34.45432318292954,11.201778172927318,64-QAM
34.473216270282286,11.205178928650811,64-QAM
34.49210935763503,11.208579684374305,64-QAM
34.511002444987774,11.211980440097799,64-QAM
34.52989553234052,11.215381195821294,64-QAM
34.54878861969327,11.218781951544788,64-QAM
34.567681707046006,11.222182707268281,64-QAM
34.58657479439876,11.225583462991775,64-QAM
34.6054678817515,11.22898421871527,64-QAM
34.624360969104245,11.232384974438764,64-QAM
34.643254056456996,11.23578573016226,64-QAM
34.66214714380973,11.239186485885751,64-QAM
34.681040231162484,11.242587241609247,64-QAM
34.69993331851522,11.24598799733274,64-QAM
34.71882640586797,11.249388753056234,64-QAM
34.737719493220716,11.252789508779728,64-QAM
34.75661258057346,11.256190264503221,64-QAM
34.77550566792621,11.259591020226718,64-QAM
34.79439875527895,11.26299177595021,64-QAM
34.8132918426317,11.266392531673706,64-QAM
34.83218492998444,11.2697932873972,64-QAM
34.85107801733719,11.273194043120693,64-QAM
34.86997110468993,11.276594798844187,64-QAM
34.888864192042675,11.27999555456768,64-QAM
34.907757279395426,11.283396310291177,64-QAM
34.92665036674816,11.28679706601467,64-QAM
34.945543454100914,11.290197821738165,64-QAM
34.96443654145366,11.293598577461658,64-QAM
34.9833296288064,11.296999333185152,64-QAM
35.002222716159146,11.300400088908646,64-QAM
35.02111580351189,11.30380084463214,64-QAM
35.04000889086464,11.307201600355636,64-QAM
35.05890197821738,11.310602356079126,64-QAM
35.07779506557013,11.314003111802624,64-QAM
35.09668815292287,11.317403867526117,64-QAM
35.11558124027562,11.320804623249611,64-QAM
35.13447432762836,11.324205378973105,64-QAM
35.153367414981105,11.327606134696598,64-QAM
35.172260502333856,11.331006890420094,64-QAM
35.19115358968659,11.334407646143585,64-QAM
35.210046677039344,11.337808401867083,64-QAM
35.22893976439209,11.341209157590576,64-QAM
35.24783285174483,11.34460991331407,64-QAM
35.26672593909758,11.348010669037564,64-QAM
35.28561902645032,11.351411424761057,64-QAM
35.30451211380307,11.354812180484553,64-QAM
35.32340520115581,11.358212936208044,64-QAM
35.34229828850856,11.361613691931542,64-QAM
35.3611913758613,11.365014447655035,64-QAM
35.38008446321405,11.368415203378529,64-QAM
35.3989775505668,11.371815959102022,64-QAM
35.417870637919535,11.375216714825516,64-QAM
35.436763725272286,11.378617470549012,64-QAM
35.45565681262503,11.382018226272505,64-QAM
35.474549899977774,11.385418981995999,64-QAM
35.49344298733052,11.388819737719494,64-QAM
35.51233607468326,11.392220493442988,64-QAM
35.53122916203601,11.395621249166481,64-QAM
35.55012224938875,11.399022004889975,64-QAM
35.5690153367415,11.402422760613469,64-QAM
35.587908424094245,11.405823516336964,64-QAM
35.60680151144699,11.409224272060458,64-QAM
35.62569459879973,11.412625027783951,64-QAM
35.64458768615248,11.416025783507447,64-QAM
35.66348077350523,11.41942653923094,64-QAM
35.682373860857965,11.422827294954434,64-QAM
35.701266948210716,11.426228050677928,64-QAM
35.72016003556346,11.429628806401421,64-QAM
35.739053122916204,11.433029562124917,64-QAM
35.75794621026895,11.43643031784841,64-QAM
35.77683929762169,11.439831073571904,64-QAM
35.79573238497444,11.4432318292954,64-QAM
35.81462547232718,11.446632585018893,64-QAM
35.83351855967993,11.450033340742387,64-QAM
35.852411647032675,11.45343409646588,64-QAM
35.87130473438542,11.456834852189374,64-QAM
35.89019782173817,11.460235607912871,64-QAM
35.90909090909091,11.463636363636363,64-QAM
35.92798399644366,11.467037119359858,64-QAM
35.946877083796394,11.470437875083352,64-QAM
35.965770171149146,11.473838630806846,64-QAM
35.98466325850189,11.47723938653034,64-QAM
36.00355634585463,11.480640142253833,64-QAM
36.022449433207385,11.48404089797733,64-QAM
36.04134252056012,11.487441653700822,64-QAM
36.06023560791287,11.490842409424317,64-QAM
36.07912869526562,11.494243165147811,64-QAM
36.09802178261836,11.497643920871305,64-QAM
36.116914869971104,11.501044676594798,64-QAM
36.13580795732385,11.504445432318292,64-QAM
36.1547010446766,11.507846188041787,64-QAM
36.173594132029336,11.51124694376528,64-QAM
36.19248721938209,11.514647699488776,64-QAM
36.21138030673483,11.51804845521227,64-QAM
36.230273394087575,11.521449210935764,64-QAM
36.24916648144032,11.524849966659257,64-QAM
36.26805956879306,11.52825072238275,64-QAM
36.286952656145814,11.531651478106246,64-QAM
36.30584574349855,11.535052233829738,64-QAM
36.3247388308513,11.538452989553235,64-QAM
36.343631918204046,11.541853745276729,64-QAM
36.36252500555679,11.545254501000223,64-QAM
36.381418092909534,11.548655256723716,64-QAM
36.40031118026228,11.55205601244721,64-QAM
36.41920426761503,11.555456768170705,64-QAM
36.438097354967766,11.558857523894197,64-QAM
36.45699044232052,11.562258279617692,64-QAM
36.47588352967326,11.565659035341188,64-QAM
36.494776617026005,11.569059791064682,64-QAM
36.513669704378756,11.572460546788175,64-QAM
36.53256279173149,11.575861302511669,64-QAM
36.551455879084244,11.579262058235162,64-QAM
36.57034896643699,11.582662813958658,64-QAM
36.58924205378973,11.586063569682151,64-QAM
36.608135141142476,11.589464325405645,64-QAM
